date,symbol,marketcapname,sector
20-09-2021,ABMINTLLTD,Smallcap,Services
20-09-2021,SANCO,Smallcap,FMCG
20-09-2021,KIOCL,Midcap,Industrials
20-09-2021,NIFTYMETAL,Smallcap,Indices
20-09-2021,TEJASNET,Smallcap,Telecom
20-09-2021,HESTERBIO,Smallcap,Pharmaceuticals
20-09-2021,INFOBEAN,Smallcap,I.T
20-09-2021,DCAL,Smallcap,Pharmaceuticals
20-09-2021,SAGARDEEP,Smallcap,Metals
20-09-2021,FILATEX,Smallcap,Textiles
20-09-2021,MOLDTECH,Smallcap,Industrials
20-09-2021,NMDC,Largecap,Industrials
20-09-2021,TECHIN,Smallcap,Realty
20-09-2021,MIRZAINT,Smallcap,FMCG
20-09-2021,CAPACITE,Smallcap,Realty
20-09-2021,HOTELRUGBY,Smallcap,Services
20-09-2021,5PAISA,Smallcap,Finance
20-09-2021,IFGLEXPOR,Smallcap,Industrials
20-09-2021,NIACL,Largecap,Services
20-09-2021,LAOPALA,Smallcap,Industrials
20-09-2021,JKTYRE,Smallcap,Auto
20-09-2021,HGINFRA,Smallcap,Realty
20-09-2021,HINDCON,Smallcap,Industrials
20-09-2021,ORIENTELEC,Midcap,FMCG
20-09-2021,SIRCA,Smallcap,Services
20-09-2021,ACCURACY,Smallcap,Services
20-09-2021,SOLARA,Smallcap,Pharmaceuticals
20-09-2021,GAYAHWS,Smallcap,Realty
20-09-2021,RAJRAYON,Smallcap,Textiles
20-09-2021,AAVAS,Largecap,Finance
20-09-2021,CUPID,Smallcap,Miscellaneous
20-09-2021,ATGL,Largecap,Industrials
20-09-2021,VIKASECO,Smallcap,FMCG
20-09-2021,ICICIB22,Smallcap,Indices
20-09-2021,DFMFOODS,Smallcap,FMCG
20-09-2021,PITTIENG,Smallcap,FMCG
20-09-2021,QNIFTY,Smallcap,
20-09-2021,LICNETFGSC,Smallcap,Indices
20-09-2021,NIFTYEES,Smallcap,Indices
20-09-2021,BIOFILCHEM,Smallcap,Pharmaceuticals
20-09-2021,PANACEABIO,Smallcap,Pharmaceuticals
20-09-2021,KPITTECH,Midcap,I.T
20-09-2021,LINCOLN,Smallcap,Pharmaceuticals
20-09-2021,JIYAECO,Smallcap,Miscellaneous
20-09-2021,IIFLWAM,Midcap,Finance
20-09-2021,VIDHIING,Smallcap,Industrials
20-09-2021,ABSLBANETF,Smallcap,Indices
20-09-2021,APOLLOPIPE,Smallcap,FMCG
20-09-2021,ATULAUTO,Smallcap,Auto
20-09-2021,BIRLATYRE,Smallcap,Auto
20-09-2021,UNIVPHOTO,Smallcap,Miscellaneous
20-09-2021,BORORENEW,Midcap,Industrials
20-09-2021,BAFNAPH,Smallcap,Pharmaceuticals
20-09-2021,NDRAUTO,Smallcap,Auto
20-09-2021,ZENITHSTL,Smallcap,Metals
20-09-2021,ANDHRACEMT,Smallcap,Industrials
20-09-2021,SAREGAMA,Midcap,Media
20-09-2021,DHANBANK,Smallcap,Bank
20-09-2021,J&KBANK,Smallcap,Bank
20-09-2021,SOUTHBANK,Smallcap,Bank
20-09-2021,NATIONALUM,Midcap,Metals
20-09-2021,JINDALSTEL,Largecap,Metals
20-09-2021,TRIVENI,Midcap,FMCG
20-09-2021,RAMCOSYS,Smallcap,I.T
20-09-2021,PNC,Smallcap,Media
20-09-2021,IOB,Largecap,Bank
20-09-2021,VISESHINFO,Smallcap,I.T
20-09-2021,OLECTRA,Midcap,Auto
20-09-2021,CANBK,Largecap,Bank
20-09-2021,DWARKESH,Smallcap,FMCG
20-09-2021,JINDALPHOT,Smallcap,Finance
20-09-2021,GOKEX,Smallcap,FMCG
20-09-2021,ALLSEC,Smallcap,I.T
20-09-2021,IIFL,Midcap,Finance
20-09-2021,NDL,Smallcap,Textiles
20-09-2021,SPLIL,Smallcap,Textiles
20-09-2021,RAJVIR,Smallcap,Textiles
20-09-2021,RENUKA,Midcap,FMCG
20-09-2021,KERNEX,Smallcap,FMCG
20-09-2021,BARTRONICS,Smallcap,I.T
20-09-2021,NITINSPIN,Smallcap,Textiles
20-09-2021,ENIL,Smallcap,Media
20-09-2021,SADBHAV,Smallcap,Realty
20-09-2021,SOLARINDS,Largecap,Industrials
20-09-2021,GPIL,Smallcap,Metals
20-09-2021,LOKESHMACH,Smallcap,FMCG
20-09-2021,GTNTEX,Smallcap,Textiles
20-09-2021,PFOCUS,Smallcap,Media
20-09-2021,ATLANTA,Smallcap,Realty
20-09-2021,ACE,Smallcap,FMCG
20-09-2021,INDIANB,Midcap,Bank
20-09-2021,IBREALEST,Midcap,Realty
20-09-2021,DISHTV,Smallcap,Media
20-09-2021,FORTIS,Largecap,Pharmaceuticals
20-09-2021,QUINTEGRA,Smallcap,I.T
20-09-2021,ADSL,Smallcap,I.T
20-09-2021,CENTRALBK,Midcap,Bank
20-09-2021,PAISALO,Smallcap,Finance
20-09-2021,KOLTEPATIL,Smallcap,Realty
20-09-2021,BGRENERGY,Smallcap,Realty
20-09-2021,ARIES,Smallcap,Industrials
20-09-2021,RPOWER,Midcap,Miscellaneous
20-09-2021,JKIL,Smallcap,Realty
20-09-2021,SHRIRAMEPC,Smallcap,Realty
20-09-2021,KIRIINDUS,Smallcap,Industrials
20-09-2021,LOTUSEYE,Smallcap,Pharmaceuticals
20-09-2021,IMFA,Smallcap,Industrials
20-09-2021,ROML,Smallcap,FMCG
20-09-2021,ADANIPOWER,Largecap,Miscellaneous
20-09-2021,EXPLEOSOL,Smallcap,I.T
20-09-2021,ASTEC,Smallcap,Industrials
20-09-2021,VASCONEQ,Smallcap,Realty
20-09-2021,ROSSELLIND,Smallcap,FMCG
20-09-2021,GOENKA,Smallcap,Miscellaneous
20-09-2021,KCPSUGIND,Smallcap,FMCG
20-09-2021,EROSMEDIA,Smallcap,Media
20-09-2021,ZEELEARN,Smallcap,I.T
20-09-2021,DALBHARAT,Largecap,Industrials
20-09-2021,INDTERRAIN,Smallcap,Textiles
20-09-2021,FCL,Smallcap,Industrials
20-09-2021,ZENTEC,Smallcap,I.T
20-09-2021,DELPHIFX,Smallcap,Finance
20-09-2021,BROOKS,Smallcap,Pharmaceuticals
20-09-2021,PGEL,Smallcap,FMCG
20-09-2021,TERASOFT,Smallcap,I.T
20-09-2021,MTEDUCARE,Smallcap,Services
20-09-2021,TBZ,Smallcap,Miscellaneous
20-09-2021,VSSL,Smallcap,Metals
20-09-2021,RTNINDIA,Midcap,Miscellaneous
20-09-2021,NECCLTD,Smallcap,Services
20-09-2021,TARC,Smallcap,Realty
20-09-2021,FAIRCHEMOR,Smallcap,Industrials
20-09-2021,DUCON,Smallcap,I.T
20-09-2021,RPSGVENT,Smallcap,
20-09-2021,STOVEKRAFT,Smallcap,FMCG
20-09-2021,EASEMYTRIP,Midcap,Miscellaneous
20-09-2021,LXCHEM,Midcap,Industrials
20-09-2021,KALYANKJIL,Midcap,Miscellaneous
20-09-2021,SURYODAY,Smallcap,Bank
20-09-2021,VINEETLAB,Smallcap,Pharmaceuticals
20-09-2021,NATHBIOGEN,Smallcap,Miscellaneous
20-09-2021,EXXARO,Smallcap,Industrials
20-09-2021,AMIORG,Smallcap,Pharmaceuticals
20-09-2021,VIJAYA,Midcap,Pharmaceuticals
20-09-2021,ORTEL,Smallcap,Media
20-09-2021,BKMINDST,Smallcap,Services
20-09-2021,MANAKALUCO,Smallcap,Metals
20-09-2021,PNCINFRA,Midcap,Realty
20-09-2021,BALKRISHNA,Smallcap,Industrials
20-09-2021,ADANITRANS,Largecap,Miscellaneous
20-09-2021,SIMBHALS,Smallcap,FMCG
20-09-2021,ICICINV20,Smallcap,Indices
20-09-2021,BIGBLOC,Smallcap,Industrials
20-09-2021,BLS,Smallcap,I.T
20-09-2021,SABEVENTS,Smallcap,Media
20-09-2021,HPL,Smallcap,FMCG
21-09-2021,EASTSILK,Smallcap,Textiles
21-09-2021,TATASTLBSL,Midcap,Metals
21-09-2021,KHAITANLTD,Smallcap,Services
21-09-2021,CGPOWER,Largecap,FMCG
21-09-2021,GLFL,Smallcap,Finance
21-09-2021,KIRLFER,Smallcap,Metals
21-09-2021,NAHARSPING,Smallcap,Textiles
21-09-2021,BBOX,Smallcap,I.T
21-09-2021,MODIRUBBER,Smallcap,Miscellaneous
21-09-2021,WSI,Smallcap,Realty
21-09-2021,SARDAEN,Smallcap,Metals
21-09-2021,SETCO,Smallcap,Auto
21-09-2021,DYNAMATECH,Smallcap,FMCG
21-09-2021,LAKPRE,Smallcap,Industrials
21-09-2021,ICDSLTD,Smallcap,Finance
21-09-2021,SAMBHAAV,Smallcap,Media
21-09-2021,S&SPOWER,Smallcap,FMCG
21-09-2021,NORBTEAEXP,Smallcap,FMCG
21-09-2021,KALYANIFRG,Smallcap,Industrials
21-09-2021,HIMATSEIDE,Smallcap,Textiles
21-09-2021,VARDMNPOLY,Smallcap,Textiles
21-09-2021,SHREYANIND,Smallcap,Industrials
21-09-2021,DIGISPICE,Smallcap,Telecom
21-09-2021,NAHARINDUS,Smallcap,Textiles
21-09-2021,ASAL,Smallcap,Auto
21-09-2021,SPENTEX,Smallcap,Textiles
21-09-2021,SURYALAXMI,Smallcap,Textiles
21-09-2021,HITECHGEAR,Smallcap,Auto
21-09-2021,MAWANASUG,Smallcap,FMCG
21-09-2021,AMBICAAGAR,Smallcap,Services
21-09-2021,MENONBE,Smallcap,Auto
21-09-2021,GUJRAFFIA,Smallcap,Services
21-09-2021,POONAWALLA,Largecap,Finance
21-09-2021,ABMINTLLTD,Smallcap,Services
21-09-2021,PKTEA,Smallcap,FMCG
21-09-2021,ORCHPHARMA,Smallcap,Pharmaceuticals
21-09-2021,UNITEDTEA,Smallcap,FMCG
21-09-2021,JUNIORBEES,Smallcap,Indices
21-09-2021,TEJASNET,Smallcap,Telecom
21-09-2021,PALASHSECU,Smallcap,Finance
21-09-2021,PDPL,Smallcap,Pharmaceuticals
21-09-2021,WIPL,Smallcap,Miscellaneous
21-09-2021,STEELCITY,Smallcap,Services
21-09-2021,INFOBEAN,Smallcap,I.T
21-09-2021,SAGARDEEP,Smallcap,Metals
21-09-2021,LIBAS,Smallcap,Textiles
21-09-2021,AIRAN,Smallcap,I.T
21-09-2021,SANGHIIND,Smallcap,Industrials
21-09-2021,CCHHL,Smallcap,Services
21-09-2021,TPLPLASTEH,Smallcap,Services
21-09-2021,RHFL,Smallcap,Finance
21-09-2021,HOTELRUGBY,Smallcap,Services
21-09-2021,TOUCHWOOD,Smallcap,Media
21-09-2021,MOHOTAIND,Smallcap,Textiles
21-09-2021,SANGHVIMOV,Smallcap,FMCG
21-09-2021,PRAXIS,Smallcap,Services
21-09-2021,SOUTHWEST,Smallcap,Industrials
21-09-2021,GAYAHWS,Smallcap,Realty
21-09-2021,SGIL,Smallcap,Industrials
21-09-2021,AHLADA,Smallcap,Metals
21-09-2021,REMSONSIND,Smallcap,Auto
21-09-2021,XELPMOC,Smallcap,I.T
21-09-2021,KHANDSE,Smallcap,Finance
21-09-2021,SBICARD,Largecap,Finance
21-09-2021,ANDHRACEMT,Smallcap,Industrials
21-09-2021,LIKHITHA,Smallcap,Realty
21-09-2021,TTML,Largecap,Telecom
21-09-2021,PNC,Smallcap,Media
21-09-2021,UMESLTD,Smallcap,I.T
21-09-2021,JPASSOCIAT,Smallcap,Realty
21-09-2021,MCLEODRUSS,Smallcap,FMCG
21-09-2021,VIVIMEDLAB,Smallcap,Pharmaceuticals
21-09-2021,RENUKA,Midcap,FMCG
21-09-2021,GPIL,Smallcap,Metals
21-09-2021,TANTIACONS,Smallcap,Realty
21-09-2021,GTNTEX,Smallcap,Textiles
21-09-2021,EASUNREYRL,Smallcap,FMCG
21-09-2021,FIEMIND,Smallcap,Auto
21-09-2021,PARSVNATH,Smallcap,Realty
21-09-2021,SITINET,Smallcap,Media
21-09-2021,AUTOIND,Smallcap,Auto
21-09-2021,PGIL,Smallcap,FMCG
21-09-2021,CANDC,Smallcap,Realty
21-09-2021,HILTON,Smallcap,Industrials
21-09-2021,ADSL,Smallcap,I.T
21-09-2021,MAANALU,Smallcap,Metals
21-09-2021,ARCHIDPLY,Smallcap,Miscellaneous
21-09-2021,LOTUSEYE,Smallcap,Pharmaceuticals
21-09-2021,SOMICONVEY,Smallcap,FMCG
21-09-2021,IMFA,Smallcap,Industrials
21-09-2021,RNAVAL,Smallcap,Industrials
21-09-2021,SUNDARAM,Smallcap,Media
21-09-2021,IL&FSTRANS,Smallcap,Realty
21-09-2021,PRAKASHSTL,Smallcap,Metals
21-09-2021,ADL,Smallcap,Miscellaneous
21-09-2021,KARMAENG,Smallcap,Miscellaneous
21-09-2021,YAARI,Smallcap,Services
21-09-2021,SETUINFRA,Smallcap,Realty
21-09-2021,HEXATRADEX,Smallcap,Services
21-09-2021,RTNINDIA,Midcap,Miscellaneous
21-09-2021,NECCLTD,Smallcap,Services
21-09-2021,EASEMYTRIP,Midcap,Miscellaneous
21-09-2021,NIBL,Smallcap,Industrials
21-09-2021,AXISHCETF,Smallcap,Indices
21-09-2021,MON100,Smallcap,
21-09-2021,AGRITECH,Smallcap,Miscellaneous
21-09-2021,VISHAL,Smallcap,Textiles
21-09-2021,GENUSPAPER,Smallcap,Industrials
21-09-2021,MANAKALUCO,Smallcap,Metals
21-09-2021,ADANITRANS,Largecap,Miscellaneous
21-09-2021,KAYA,Smallcap,FMCG
21-09-2021,SADBHIN,Smallcap,Realty
21-09-2021,BEARDSELL,Smallcap,FMCG
21-09-2021,ICICINV20,Smallcap,Indices
21-09-2021,BLS,Smallcap,I.T
22-09-2021,RADAAN,Smallcap,Media
22-09-2021,MODIRUBBER,Smallcap,Miscellaneous
22-09-2021,WSI,Smallcap,Realty
22-09-2021,OCCL,Smallcap,Industrials
22-09-2021,DHARSUGAR,Smallcap,FMCG
22-09-2021,RUCHINFRA,Smallcap,Miscellaneous
22-09-2021,INDIANCARD,Smallcap,Textiles
22-09-2021,INTLCONV,Smallcap,FMCG
22-09-2021,ICDSLTD,Smallcap,Finance
22-09-2021,S&SPOWER,Smallcap,FMCG
22-09-2021,SUMEETINDS,Smallcap,Textiles
22-09-2021,PATSPINLTD,Smallcap,Textiles
22-09-2021,HINDNATGLS,Smallcap,Industrials
22-09-2021,SANWARIA,Smallcap,FMCG
22-09-2021,SURYALAXMI,Smallcap,Textiles
22-09-2021,WEIZMANIND,Smallcap,Textiles
22-09-2021,ABMINTLLTD,Smallcap,Services
22-09-2021,SANCO,Smallcap,FMCG
22-09-2021,PALASHSECU,Smallcap,Finance
22-09-2021,INFOBEAN,Smallcap,I.T
22-09-2021,SAGARDEEP,Smallcap,Metals
22-09-2021,MERCATOR,Smallcap,Services
22-09-2021,GANESHHOUC,Smallcap,Realty
22-09-2021,HOTELRUGBY,Smallcap,Services
22-09-2021,NEWGEN,Smallcap,I.T
22-09-2021,GAYAHWS,Smallcap,Realty
22-09-2021,AARON,Smallcap,FMCG
22-09-2021,ARIHANT,Smallcap,Realty
22-09-2021,MADHUCON,Smallcap,Realty
22-09-2021,ANDHRACEMT,Smallcap,Industrials
22-09-2021,PONNIERODE,Smallcap,FMCG
22-09-2021,JPASSOCIAT,Smallcap,Realty
22-09-2021,MBECL,Smallcap,Industrials
22-09-2021,CYBERMEDIA,Smallcap,Media
22-09-2021,PBAINFRA,Smallcap,Realty
22-09-2021,GILLANDERS,Smallcap,Miscellaneous
22-09-2021,GPIL,Smallcap,Metals
22-09-2021,ATLANTA,Smallcap,Realty
22-09-2021,GEECEE,Smallcap,Realty
22-09-2021,CINELINE,Smallcap,Media
22-09-2021,CANDC,Smallcap,Realty
22-09-2021,MCDHOLDING,Smallcap,Finance
22-09-2021,HGS,Midcap,I.T
22-09-2021,INDOWIND,Smallcap,Miscellaneous
22-09-2021,MAANALU,Smallcap,Metals
22-09-2021,IL&FSENGG,Smallcap,Realty
22-09-2021,AJRINFRA,Smallcap,Realty
22-09-2021,RTNPOWER,Smallcap,Miscellaneous
22-09-2021,PRAKASHSTL,Smallcap,Metals
22-09-2021,SASTASUNDR,Smallcap,Finance
22-09-2021,RAMKY,Smallcap,Realty
22-09-2021,ADL,Smallcap,Miscellaneous
22-09-2021,TIJARIA,Smallcap,FMCG
22-09-2021,TERASOFT,Smallcap,I.T
22-09-2021,DRCSYSTEMS,Smallcap,I.T
22-09-2021,AGRITECH,Smallcap,Miscellaneous
22-09-2021,MANAKALUCO,Smallcap,Metals
22-09-2021,SHYAMCENT,Smallcap,Industrials
22-09-2021,ADANITRANS,Largecap,Miscellaneous
22-09-2021,NAGAFERT,Smallcap,Industrials
22-09-2021,SABEVENTS,Smallcap,Media
23-09-2021,RADAAN,Smallcap,Media
23-09-2021,BANKBEES,Smallcap,Indices
23-09-2021,OILCOUNTUB,Smallcap,Metals
23-09-2021,BBOX,Smallcap,I.T
23-09-2021,MODIRUBBER,Smallcap,Miscellaneous
23-09-2021,IITL,Smallcap,Finance
23-09-2021,MOTOGENFIN,Smallcap,Finance
23-09-2021,PENINLAND,Smallcap,Realty
23-09-2021,ANTGRAPHIC,Smallcap,Media
23-09-2021,KANANIIND,Smallcap,Miscellaneous
23-09-2021,UNITECH,Smallcap,Realty
23-09-2021,ICDSLTD,Smallcap,Finance
23-09-2021,ZENITHEXPO,Smallcap,Textiles
23-09-2021,S&SPOWER,Smallcap,FMCG
23-09-2021,KALYANIFRG,Smallcap,Industrials
23-09-2021,TTL,Smallcap,Textiles
23-09-2021,MANGTIMBER,Smallcap,Miscellaneous
23-09-2021,SURYALAXMI,Smallcap,Textiles
23-09-2021,DAMODARIND,Smallcap,Textiles
23-09-2021,JAYNECOIND,Smallcap,Industrials
23-09-2021,ABMINTLLTD,Smallcap,Services
23-09-2021,PDPL,Smallcap,Pharmaceuticals
23-09-2021,BHAGYAPROP,Smallcap,Realty
23-09-2021,SAGARDEEP,Smallcap,Metals
23-09-2021,ORIENTLTD,Smallcap,Services
23-09-2021,CREATIVE,Smallcap,Services
23-09-2021,SHRENIK,Smallcap,Services
23-09-2021,SERVOTECH,Smallcap,FMCG
23-09-2021,ARENTERP,Smallcap,Industrials
23-09-2021,HOTELRUGBY,Smallcap,Services
23-09-2021,OPTIEMUS,Smallcap,Services
23-09-2021,BANKA,Smallcap,Miscellaneous
23-09-2021,KAPSTON,Smallcap,Miscellaneous
23-09-2021,GAYAHWS,Smallcap,Realty
23-09-2021,RAJRAYON,Smallcap,Textiles
23-09-2021,SUMIT,Smallcap,Realty
23-09-2021,EBANK,Smallcap,Indices
23-09-2021,NILASPACES,Smallcap,Realty
23-09-2021,MADHUCON,Smallcap,Realty
23-09-2021,DGCONTENT,Smallcap,Media
23-09-2021,ANDHRACEMT,Smallcap,Industrials
23-09-2021,MELSTAR,Smallcap,I.T
23-09-2021,CINEVISTA,Smallcap,Media
23-09-2021,COMPUSOFT,Smallcap,I.T
23-09-2021,CALSOFT,Smallcap,I.T
23-09-2021,CREATIVEYE,Smallcap,Media
23-09-2021,MEGASOFT,Smallcap,I.T
23-09-2021,CYBERMEDIA,Smallcap,Media
23-09-2021,CELEBRITY,Smallcap,Textiles
23-09-2021,GTLINFRA,Smallcap,Telecom
23-09-2021,TFL,Smallcap,Finance
23-09-2021,CANDC,Smallcap,Realty
23-09-2021,MCDHOLDING,Smallcap,Finance
23-09-2021,NITINFIRE,Smallcap,FMCG
23-09-2021,NAGREEKCAP,Smallcap,Finance
23-09-2021,AJRINFRA,Smallcap,Realty
23-09-2021,LOTUSEYE,Smallcap,Pharmaceuticals
23-09-2021,JPINFRATEC,Smallcap,Realty
23-09-2021,SETUINFRA,Smallcap,Realty
23-09-2021,ONELIFECAP,Smallcap,Finance
23-09-2021,FLFL,Smallcap,FMCG
23-09-2021,BKMINDST,Smallcap,Services
23-09-2021,BALKRISHNA,Smallcap,Industrials
23-09-2021,ADANITRANS,Largecap,Miscellaneous
23-09-2021,LSIL,Smallcap,Metals
23-09-2021,TVVISION,Smallcap,Media
24-09-2021,KAVVERITEL,Smallcap,Telecom
24-09-2021,RADAAN,Smallcap,Media
24-09-2021,GLFL,Smallcap,Finance
24-09-2021,PREMIER,Smallcap,FMCG
24-09-2021,MODIRUBBER,Smallcap,Miscellaneous
24-09-2021,TCIFINANCE,Smallcap,Finance
24-09-2021,ANTGRAPHIC,Smallcap,Media
24-09-2021,LAKPRE,Smallcap,Industrials
24-09-2021,KANANIIND,Smallcap,Miscellaneous
24-09-2021,KANORICHEM,Smallcap,Industrials
24-09-2021,AUSOMENT,Smallcap,Finance
24-09-2021,INFOMEDIA,Smallcap,Media
24-09-2021,ICDSLTD,Smallcap,Finance
24-09-2021,VIPULLTD,Smallcap,Realty
24-09-2021,NORBTEAEXP,Smallcap,FMCG
24-09-2021,KALYANIFRG,Smallcap,Industrials
24-09-2021,BSL,Smallcap,Textiles
24-09-2021,ARROWGREEN,Smallcap,FMCG
24-09-2021,PAEL,Smallcap,Auto
24-09-2021,NKIND,Smallcap,FMCG
24-09-2021,TNTELE,Smallcap,Industrials
24-09-2021,PDPL,Smallcap,Pharmaceuticals
24-09-2021,JAIPURKURT,Smallcap,Textiles
24-09-2021,CREATIVE,Smallcap,Services
24-09-2021,CCHHL,Smallcap,Services
24-09-2021,ARENTERP,Smallcap,Industrials
24-09-2021,SRPL,Smallcap,FMCG
24-09-2021,OPTIEMUS,Smallcap,Services
24-09-2021,ARVEE,Smallcap,Pharmaceuticals
24-09-2021,KOTHARIPRO,Smallcap,Services
24-09-2021,KAPSTON,Smallcap,Miscellaneous
24-09-2021,GAYAHWS,Smallcap,Realty
24-09-2021,RAJRAYON,Smallcap,Textiles
24-09-2021,IRISDOREME,Smallcap,Textiles
24-09-2021,ICICILOVOL,Smallcap,Indices
24-09-2021,ARIHANT,Smallcap,Realty
24-09-2021,ICICIBANKP,Smallcap,Indices
24-09-2021,ARTEMISMED,Smallcap,Pharmaceuticals
24-09-2021,ANDHRACEMT,Smallcap,Industrials
24-09-2021,MELSTAR,Smallcap,I.T
24-09-2021,CALSOFT,Smallcap,I.T
24-09-2021,CREATIVEYE,Smallcap,Media
24-09-2021,NEXTMEDIA,Smallcap,Media
24-09-2021,JETAIRWAYS,Smallcap,Services
24-09-2021,CYBERMEDIA,Smallcap,Media
24-09-2021,PBAINFRA,Smallcap,Realty
24-09-2021,RMCL,Smallcap,Services
24-09-2021,TANTIACONS,Smallcap,Realty
24-09-2021,INSPIRISYS,Smallcap,I.T
24-09-2021,GTLINFRA,Smallcap,Telecom
24-09-2021,CANDC,Smallcap,Realty
24-09-2021,RAJTV,Smallcap,Media
24-09-2021,AMDIND,Smallcap,Services
24-09-2021,NITINFIRE,Smallcap,FMCG
24-09-2021,IL&FSENGG,Smallcap,Realty
24-09-2021,BANG,Smallcap,Textiles
24-09-2021,LPDC,Smallcap,Realty
24-09-2021,SUNDARAM,Smallcap,Media
24-09-2021,JPINFRATEC,Smallcap,Realty
24-09-2021,TIJARIA,Smallcap,FMCG
24-09-2021,ESSARSHPNG,Smallcap,Services
24-09-2021,RTNINDIA,Midcap,Miscellaneous
24-09-2021,IWEL,Smallcap,Miscellaneous
24-09-2021,AXISCETF,Smallcap,Indices
24-09-2021,BALKRISHNA,Smallcap,Industrials
24-09-2021,NAGAFERT,Smallcap,Industrials
24-09-2021,SABEVENTS,Smallcap,Media
27-09-2021,AUTOLITIND,Smallcap,Auto
27-09-2021,KAVVERITEL,Smallcap,Telecom
27-09-2021,RADAAN,Smallcap,Media
27-09-2021,GTL,Smallcap,Telecom
27-09-2021,MODIRUBBER,Smallcap,Miscellaneous
27-09-2021,MOTOGENFIN,Smallcap,Finance
27-09-2021,ANTGRAPHIC,Smallcap,Media
27-09-2021,TEXINFRA,Smallcap,Realty
27-09-2021,ZEEL,Largecap,Media
27-09-2021,DHARSUGAR,Smallcap,FMCG
27-09-2021,INTLCONV,Smallcap,FMCG
27-09-2021,ICDSLTD,Smallcap,Finance
27-09-2021,ZENITHEXPO,Smallcap,Textiles
27-09-2021,S&SPOWER,Smallcap,FMCG
27-09-2021,JYOTISTRUC,Smallcap,FMCG
27-09-2021,PATSPINLTD,Smallcap,Textiles
27-09-2021,MANGTIMBER,Smallcap,Miscellaneous
27-09-2021,3PLAND,Smallcap,Finance
27-09-2021,PAEL,Smallcap,Auto
27-09-2021,NAGREEKEXP,Smallcap,Textiles
27-09-2021,SUPERSPIN,Smallcap,Textiles
27-09-2021,SURYALAXMI,Smallcap,Textiles
27-09-2021,JAYNECOIND,Smallcap,Industrials
27-09-2021,TNTELE,Smallcap,Industrials
27-09-2021,VICEROY,Smallcap,Services
27-09-2021,KIOCL,Midcap,Industrials
27-09-2021,PDPL,Smallcap,Pharmaceuticals
27-09-2021,SAGARDEEP,Smallcap,Metals
27-09-2021,MERCATOR,Smallcap,Services
27-09-2021,GANESHHOUC,Smallcap,Realty
27-09-2021,CREATIVE,Smallcap,Services
27-09-2021,HOTELRUGBY,Smallcap,Services
27-09-2021,SRPL,Smallcap,FMCG
27-09-2021,PRAXIS,Smallcap,Services
27-09-2021,BANKA,Smallcap,Miscellaneous
27-09-2021,HINDCON,Smallcap,Industrials
27-09-2021,NGIL,Smallcap,FMCG
27-09-2021,GAYAHWS,Smallcap,Realty
27-09-2021,SETF10GILT,Smallcap,Indices
27-09-2021,GOLDTECH,Smallcap,I.T
27-09-2021,MOHITIND,Smallcap,Textiles
27-09-2021,JIYAECO,Smallcap,Miscellaneous
27-09-2021,ZENITHSTL,Smallcap,Metals
27-09-2021,MELSTAR,Smallcap,I.T
27-09-2021,NEXTMEDIA,Smallcap,Media
27-09-2021,NDTV,Smallcap,Media
27-09-2021,VIPCLOTHNG,Smallcap,Textiles
27-09-2021,JETAIRWAYS,Smallcap,Services
27-09-2021,GDL,Smallcap,Services
27-09-2021,RMCL,Smallcap,Services
27-09-2021,CELEBRITY,Smallcap,Textiles
27-09-2021,HOVS,Smallcap,I.T
27-09-2021,GTLINFRA,Smallcap,Telecom
27-09-2021,NITINFIRE,Smallcap,FMCG
27-09-2021,HDIL,Smallcap,Realty
27-09-2021,SOMICONVEY,Smallcap,FMCG
27-09-2021,BEDMUTHA,Smallcap,Metals
27-09-2021,SUMMITSEC,Smallcap,Finance
27-09-2021,ADL,Smallcap,Miscellaneous
27-09-2021,SETUINFRA,Smallcap,Realty
27-09-2021,HEXATRADEX,Smallcap,Services
27-09-2021,INCREDIBLE,Smallcap,Metals
27-09-2021,SHEMAROO,Smallcap,Media
27-09-2021,SABEVENTS,Smallcap,Media
28-09-2021,KAVVERITEL,Smallcap,Telecom
28-09-2021,LAMBODHARA,Smallcap,Textiles
28-09-2021,BALLARPUR,Smallcap,Industrials
28-09-2021,HMT,Smallcap,Industrials
28-09-2021,MIRCELECTR,Smallcap,FMCG
28-09-2021,PRIMESECU,Smallcap,Finance
28-09-2021,WSI,Smallcap,Realty
28-09-2021,DELTAMAGNT,Smallcap,FMCG
28-09-2021,ANTGRAPHIC,Smallcap,Media
28-09-2021,ICDSLTD,Smallcap,Finance
28-09-2021,CREST,Smallcap,Finance
28-09-2021,S&SPOWER,Smallcap,FMCG
28-09-2021,NORBTEAEXP,Smallcap,FMCG
28-09-2021,JBFIND,Smallcap,Textiles
28-09-2021,MANGTIMBER,Smallcap,Miscellaneous
28-09-2021,NKIND,Smallcap,FMCG
28-09-2021,LCCINFOTEC,Smallcap,I.T
28-09-2021,WEIZMANIND,Smallcap,Textiles
28-09-2021,MAHAPEXLTD,Smallcap,Finance
28-09-2021,TNTELE,Smallcap,Industrials
28-09-2021,NBIFIN,Smallcap,Finance
28-09-2021,INDSWFTLTD,Smallcap,Pharmaceuticals
28-09-2021,PDPL,Smallcap,Pharmaceuticals
28-09-2021,WIPL,Smallcap,Miscellaneous
28-09-2021,MOLDTECH,Smallcap,Industrials
28-09-2021,CREATIVE,Smallcap,Services
